32,0.0,0.46752604166666667,0.29547222222222225,0.7006197916666667,0.9947499999999999,State: In motion,0
32,1.0,0.5136770833333333,0.2537962962962963,0.6528645833333333,0.9947499999999999,State: In motion,0
33,11.0,0.6006614583333333,0.592425925925926,0.6249010416666666,0.6691944444444444,State: In motion,3
33,11.0,0.6902760416666667,0.5882685185185186,0.7560416666666666,0.7401574074074074,State: In motion,4
34,0.0,0.28692708333333333,0.09427777777777777,0.5492395833333333,0.9006759259259259,State: In motion,7
34,1.0,0.32403645833333333,0.09562037037037037,0.611953125,0.9020185185185184,State: In motion,7
34,2.0,0.295625,0.09259259259259259,0.6077916666666667,0.8989907407407407,State: In motion,7
34,3.0,0.3069895833333333,0.09730555555555556,0.644171875,0.9037037037037037,State: In motion,7
34,4.0,0.33634375,0.08316666666666667,0.7070729166666666,0.9188518518518519,State: In motion,7
34,1.0,0.8847239583333334,0.5271574074074075,0.9083333333333333,0.5727777777777778,State: In motion,10
35,6.0,0.20186458333333332,0.04140740740740741,0.419140625,0.9069351851851852,State: In motion,12
35,7.0,0.234390625,0.042055555555555554,0.45380208333333333,0.907574074074074,State: In motion,12
37,2.0,0.5920000000000001,0.4475925925925926,0.621171875,0.5771296296296295,State: In motion,22
37,3.0,0.5717083333333334,0.4592222222222222,0.6044114583333333,0.5636851851851852,State: In motion,22
37,4.0,0.5174270833333333,0.46232407407407405,0.55,0.5567592592592592,Kicking,22
37,4.0,0.5174270833333333,0.46232407407407405,0.55,0.5567592592592592,State: In motion,22
38,4.0,0.48284374999999996,0.7522685185185186,0.5067604166666667,0.8331388888888889,State: In motion,23
38,4.0,0.3232291666666667,0.5965462962962963,0.34334895833333334,0.6532407407407408,State: In motion,24
38,2.0,0.031875,0.7622222222222222,0.06041666666666667,0.8402129629629629,State: In motion,26
38,3.0,0.07915104166666667,0.7605277777777778,0.1125,0.8296944444444445,State: In motion,26
38,4.0,0.16069270833333332,0.7487685185185184,0.192046875,0.8142314814814815,State: In motion,26
38,0.0,0.15080208333333334,0.5776018518518518,0.1640625,0.6283333333333333,State: In motion,28
38,1.0,0.14879166666666668,0.5751481481481481,0.16252083333333334,0.6262592592592593,State: In motion,28
38,2.0,0.151203125,0.581925925925926,0.16605208333333332,0.6266481481481482,State: In motion,28
38,3.0,0.15041666666666667,0.5941388888888889,0.16765624999999998,0.640537037037037,Kicking,28
38,3.0,0.15041666666666667,0.5941388888888889,0.16765624999999998,0.640537037037037,State: In motion,28
38,4.0,0.11861979166666667,0.5943981481481482,0.133109375,0.6515648148148149,State: In motion,28
38,4.0,0.11203125,0.6213518518518518,0.13895833333333335,0.6750925925925926,State: In motion,29
38,5.0,0.13147395833333334,0.619574074074074,0.15425520833333334,0.6708611111111111,State: In motion,29
38,6.0,0.15833333333333333,0.6133518518518518,0.18305729166666668,0.6712962962962963,State: In motion,29
39,1.0,0.31666666666666665,0.3580277777777778,0.35625,0.5173425925925926,State: In motion,30
39,2.0,0.356234375,0.3604907407407407,0.39234375,0.511175925925926,State: In motion,30
39,4.0,0.3596875,0.40120370370370373,0.42223958333333333,0.5618518518518518,State: In motion,30
39,5.0,0.42921875000000004,0.4555833333333333,0.5118229166666667,0.6951851851851851,State: In motion,30
39,4.0,0.7620677083333334,0.4166944444444444,0.7811979166666667,0.4792592592592593,State: In motion,31
39,5.0,0.8793697916666667,0.4765740740740741,0.906265625,0.5711759259259259,State: In motion,31
39,1.0,0.373609375,0.37037037037037035,0.3971875,0.46546296296296297,State: In motion,32
39,4.0,0.4065989583333333,0.4206759259259259,0.43430729166666665,0.49475,State: In motion,32
39,5.0,0.4125,0.4678981481481481,0.47770833333333335,0.6135185185185186,State: In motion,32
39,3.0,0.4273177083333334,0.3895,0.4412864583333333,0.4476759259259259,State: In motion,33
39,4.0,0.440671875,0.41633333333333333,0.46678125000000004,0.46475,Kicking,33
39,4.0,0.440671875,0.41633333333333333,0.46678125000000004,0.46475,State: In motion,33
43,0.0,0.48446354166666666,0.12402777777777776,0.524640625,0.3195185185185185,State: In motion,72
43,7.0,0.45866666666666667,0.10825925925925926,0.506625,0.29971296296296296,State: In motion,72
43,3.0,0.2859583333333333,0.5613888888888888,0.350109375,0.7806851851851851,State: In motion,73
43,4.0,0.233234375,0.560138888888889,0.3051197916666667,0.7794351851851852,State: In motion,73
43,7.0,0.23421875,0.5538425925925926,0.33919791666666665,0.7593518518518518,State: In motion,73
43,0.0,0.3946614583333333,0.4158981481481482,0.46303125,0.6264259259259259,State: In motion,74
43,7.0,0.43668229166666667,0.3827962962962963,0.5064791666666667,0.5895277777777779,State: In motion,74
43,7.0,0.43668229166666667,0.3827962962962963,0.5064791666666667,0.5895277777777779,Receipt,74
43,0.0,0.27933854166666666,0.35082407407407407,0.36744791666666665,0.5626018518518519,State: In motion,75
43,1.0,0.33664583333333337,0.33282407407407405,0.40029687500000005,0.5443425925925925,State: In motion,75
43,0.0,0.09113541666666666,0.5400833333333332,0.16303125,0.7844444444444445,State: In motion,76
43,7.0,0.09606770833333332,0.5601018518518518,0.18769791666666666,0.7543518518518519,State: In motion,76
43,0.0,0.06857812499999999,0.8426203703703703,0.12073958333333333,1.0,State: In motion,77
43,1.0,0.12609895833333334,0.8167407407407408,0.18925,0.9997407407407408,State: In motion,77
43,6.0,0.17959895833333334,0.8101018518518518,0.23878125,0.9993703703703704,State: In motion,77
43,7.0,0.20807291666666666,0.7894074074074073,0.28754687500000004,0.9987500000000001,State: In motion,77
43,0.0,0.34791666666666665,0.09382407407407407,0.5472239583333334,0.7518518518518519,State: In motion,78
43,1.0,0.6032395833333334,0.2806574074074074,0.6502239583333334,0.4867592592592593,State: In motion,78
